Date,Week,Product_ID,Sales,Promotion,Holiday
2023-07-12,28,P006,16,Yes,No
2023-07-12,28,P007,30,No,No
2023-07-12,28,P008,18,No,No
2023-07-12,28,P009,13,No,No
2023-07-12,28,P010,23,No,No
2023-07-13,28,P001,19,No,No
2023-07-13,28,P002,21,No,No
2023-07-13,28,P003,21,No,No
2023-07-13,28,P004,20,No,No
2023-07-13,28,P005,19,No,No
2023-07-13,28,P006,21,No,No
2023-07-13,28,P007,17,No,No
2023-07-13,28,P008,16,No,No
2023-07-13,28,P009,19,No,No
2023-07-13,28,P010,25,No,No
2023-07-14,28,P001,20,No,No
2023-07-14,28,P002,24,Yes,No
2023-07-14,28,P003,15,Yes,No
2023-07-14,28,P004,22,No,No
2023-07-14,28,P005,14,No,No
2023-07-14,28,P006,21,Yes,No
2023-07-14,28,P007,25,No,No
2023-07-14,28,P008,13,No,No
2023-07-14,28,P009,18,No,No
2023-07-14,28,P010,26,No,No
2023-07-15,28,P001,14,No,No
2023-07-15,28,P002,29,Yes,No
2023-07-15,28,P003,19,No,No
2023-07-15,28,P004,22,No,No
2023-07-15,28,P005,18,No,No
2023-07-15,28,P006,15,No,No
2023-07-15,28,P007,21,No,No
2023-07-15,28,P008,25,No,No
2023-07-15,28,P009,16,Yes,No
2023-07-15,28,P010,19,No,No
2023-07-16,28,P001,16,No,No
2023-07-16,28,P002,22,No,No
2023-07-16,28,P003,23,No,No
2023-07-16,28,P004,18,No,No
2023-07-16,28,P005,24,No,No
2023-07-16,28,P006,13,No,No
2023-07-16,28,P007,25,No,No
2023-07-16,28,P008,15,Yes,No
2023-07-16,28,P009,25,No,No
2023-07-16,28,P010,20,No,No
2023-07-17,29,P001,15,No,No
2023-07-17,29,P002,21,Yes,No
2023-07-17,29,P003,26,No,No
2023-07-17,29,P004,16,No,No
2023-07-17,29,P005,19,No,No
2023-07-17,29,P006,25,No,No
2023-07-17,29,P007,24,Yes,No
2023-07-17,29,P008,27,Yes,No
2023-07-17,29,P009,19,No,No
2023-07-17,29,P010,19,No,No
2023-07-18,29,P001,18,No,No
2023-07-18,29,P002,16,Yes,No
2023-07-18,29,P003,23,No,No
2023-07-18,29,P004,16,No,No
2023-07-18,29,P005,19,Yes,No
2023-07-18,29,P006,17,No,No
2023-07-18,29,P007,18,Yes,No
2023-07-18,29,P008,21,Yes,No
2023-07-18,29,P009,19,No,No
2023-07-18,29,P010,21,Yes,No
2023-07-19,29,P001,24,No,No
2023-07-19,29,P002,11,No,No
2023-07-19,29,P003,23,No,No
2023-07-19,29,P004,23,No,No
2023-07-19,29,P005,15,No,No
2023-07-19,29,P006,15,No,No
2023-07-19,29,P007,26,No,No
2023-07-19,29,P008,17,No,No
2023-07-19,29,P009,17,No,No
2023-07-19,29,P010,24,No,No
2023-07-20,29,P001,19,No,No
2023-07-20,29,P002,21,No,No
2023-07-20,29,P003,23,Yes,No
2023-07-20,29,P004,21,Yes,No
2023-07-20,29,P005,11,No,No
2023-07-20,29,P006,19,Yes,No
2023-07-20,29,P007,20,No,No
2023-07-20,29,P008,28,Yes,No
2023-07-20,29,P009,23,No,No
2023-07-20,29,P010,24,No,No
2023-07-21,29,P001,16,No,No
2023-07-21,29,P002,16,No,No
2023-07-21,29,P003,22,Yes,No
2023-07-21,29,P004,20,No,No
2023-07-21,29,P005,13,No,No
2023-07-21,29,P006,13,No,No
2023-07-21,29,P007,14,No,No
2023-07-21,29,P008,18,Yes,No
2023-07-21,29,P009,23,Yes,No
2023-07-21,29,P010,18,No,No
2023-07-22,29,P001,14,No,No
2023-07-22,29,P002,18,No,No
2023-07-22,29,P003,18,No,No
2023-07-22,29,P004,23,No,No
2023-07-22,29,P005,29,No,No
2023-07-22,29,P006,15,Yes,No
2023-07-22,29,P007,17,No,No
2023-07-22,29,P008,18,No,No
2023-07-22,29,P009,20,No,No
2023-07-22,29,P010,13,No,No
2023-07-23,29,P001,13,Yes,No
2023-07-23,29,P002,16,No,No
2023-07-23,29,P003,7,No,No
2023-07-23,29,P004,17,No,No
2023-07-23,29,P005,24,No,No
2023-07-23,29,P006,19,No,No
2023-07-23,29,P007,26,No,No
2023-07-23,29,P008,13,No,No
2023-07-23,29,P009,23,No,No
2023-07-23,29,P010,25,No,No
2023-07-24,30,P001,19,Yes,No
2023-07-24,30,P002,15,No,No
2023-07-24,30,P003,23,No,No
2023-07-24,30,P004,19,Yes,No
2023-07-24,30,P005,21,No,No
2023-07-24,30,P006,12,No,No
2023-07-24,30,P007,19,No,No
2023-07-24,30,P008,22,No,No
2023-07-24,30,P009,18,No,No
2023-07-24,30,P010,20,No,No
2023-07-25,30,P001,20,No,No
2023-07-25,30,P002,25,No,No
2023-07-25,30,P003,24,No,No
2023-07-25,30,P004,19,No,No
2023-07-25,30,P005,25,No,No
2023-07-25,30,P006,22,No,No
2023-07-25,30,P007,16,No,No
2023-07-25,30,P008,19,No,No
2023-07-25,30,P009,22,No,No
2023-07-25,30,P010,29,Yes,No
2023-07-26,30,P001,19,No,No
2023-07-26,30,P002,18,No,No
2023-07-26,30,P003,24,No,No
2023-07-26,30,P004,15,No,No
2023-07-26,30,P005,25,No,No
2023-07-26,30,P006,15,Yes,No
2023-07-26,30,P007,23,No,No
2023-07-26,30,P008,27,No,No
2023-07-26,30,P009,23,Yes,No
2023-07-26,30,P010,16,No,No
2023-07-27,30,P001,20,No,No
2023-07-27,30,P002,11,Yes,No
2023-07-27,30,P003,19,No,No
2023-07-27,30,P004,29,No,No
2023-07-27,30,P005,25,No,No
2023-07-27,30,P006,20,No,No
2023-07-27,30,P007,14,Yes,No
2023-07-27,30,P008,9,No,No
2023-07-27,30,P009,16,Yes,No
2023-07-27,30,P010,16,No,No
2023-07-28,30,P001,19,No,No
2023-07-28,30,P002,19,No,No
2023-07-28,30,P003,12,No,No
2023-07-28,30,P004,15,Yes,No
2023-07-28,30,P005,23,No,No
2023-07-28,30,P006,25,No,No
2023-07-28,30,P007,23,Yes,No
2023-07-28,30,P008,20,Yes,No
2023-07-28,30,P009,13,No,No
2023-07-28,30,P010,14,No,No
2023-07-29,30,P001,16,No,No
2023-07-29,30,P002,16,No,No
2023-07-29,30,P003,14,No,No
2023-07-29,30,P004,16,No,No
2023-07-29,30,P005,26,No,No
2023-07-29,30,P006,23,No,No
2023-07-29,30,P007,19,Yes,No
2023-07-29,30,P008,26,No,No
2023-07-29,30,P009,17,No,No
2023-07-29,30,P010,21,No,No
2023-07-30,30,P001,23,No,No
2023-07-30,30,P002,29,Yes,No
2023-07-30,30,P003,20,No,No
2023-07-30,30,P004,25,No,No
2023-07-30,30,P005,10,No,No
2023-07-30,30,P006,9,No,No
2023-07-30,30,P007,21,No,No
2023-07-30,30,P008,18,No,No
2023-07-30,30,P009,27,No,No
2023-07-30,30,P010,19,No,No
2023-07-31,31,P001,26,No,No
2023-07-31,31,P002,25,Yes,No
2023-07-31,31,P003,25,No,No
2023-07-31,31,P004,22,Yes,No
2023-07-31,31,P005,24,No,No
2023-07-31,31,P006,19,No,No
2023-07-31,31,P007,30,Yes,No
2023-07-31,31,P008,20,No,No
2023-07-31,31,P009,20,Yes,No
2023-07-31,31,P010,15,No,No
2023-08-01,31,P001,28,No,No
2023-08-01,31,P002,31,Yes,No
2023-08-01,31,P003,28,No,No
2023-08-01,31,P004,23,No,No
2023-08-01,31,P005,38,No,No
2023-08-01,31,P006,9,No,No
2023-08-01,31,P007,28,No,No
2023-08-01,31,P008,17,No,No
2023-08-01,31,P009,24,Yes,No
2023-08-01,31,P010,23,Yes,No
2023-08-02,31,P001,19,Yes,No
2023-08-02,31,P002,25,Yes,No
2023-08-02,31,P003,30,No,No
2023-08-02,31,P004,17,No,No
2023-08-02,31,P005,15,No,No
2023-08-02,31,P006,20,No,No
2023-08-02,31,P007,23,No,No
2023-08-02,31,P008,20,No,No
2023-08-02,31,P009,26,No,No
2023-08-02,31,P010,17,No,No
2023-08-03,31,P001,25,Yes,No
2023-08-03,31,P002,25,Yes,No
2023-08-03,31,P003,13,Yes,No
2023-08-03,31,P004,25,Yes,No
2023-08-03,31,P005,18,No,No
2023-08-03,31,P006,27,Yes,No
2023-08-03,31,P007,21,No,No
2023-08-03,31,P008,28,No,No
2023-08-03,31,P009,21,Yes,No
2023-08-03,31,P010,18,No,No
2023-08-04,31,P001,15,Yes,No
2023-08-04,31,P002,25,No,No
2023-08-04,31,P003,21,No,No
2023-08-04,31,P004,22,Yes,No
2023-08-04,31,P005,19,No,No
2023-08-04,31,P006,24,No,No
2023-08-04,31,P007,17,No,No
2023-08-04,31,P008,25,No,No
2023-08-04,31,P009,15,No,No
2023-08-04,31,P010,28,No,No
2023-08-05,31,P001,24,No,No
2023-08-05,31,P002,21,No,No
2023-08-05,31,P003,17,Yes,No
2023-08-05,31,P004,24,No,No
2023-08-05,31,P005,17,No,No
2023-08-05,31,P006,10,No,No
2023-08-05,31,P007,25,No,No
2023-08-05,31,P008,12,No,No
2023-08-05,31,P009,22,No,No
2023-08-05,31,P010,15,No,No
2023-08-06,31,P001,19,No,No
2023-08-06,31,P002,17,Yes,No
2023-08-06,31,P003,10,No,No
2023-08-06,31,P004,21,No,No
2023-08-06,31,P005,26,No,No
2023-08-06,31,P006,18,No,No
2023-08-06,31,P007,17,No,No
2023-08-06,31,P008,17,No,No
2023-08-06,31,P009,14,No,No
2023-08-06,31,P010,22,No,No
2023-08-07,32,P001,22,No,No
2023-08-07,32,P002,21,No,No
2023-08-07,32,P003,26,No,No
2023-08-07,32,P004,23,No,No
2023-08-07,32,P005,14,No,No
2023-08-07,32,P006,18,No,No
2023-08-07,32,P007,20,No,No
2023-08-07,32,P008,23,No,No
2023-08-07,32,P009,20,No,No
2023-08-07,32,P010,18,No,No
2023-08-08,32,P001,16,Yes,No
2023-08-08,32,P002,22,No,No
2023-08-08,32,P003,26,Yes,No
2023-08-08,32,P004,19,No,No
2023-08-08,32,P005,14,Yes,No
2023-08-08,32,P006,25,No,No
2023-08-08,32,P007,18,Yes,No
2023-08-08,32,P008,14,No,No
2023-08-08,32,P009,21,Yes,No
2023-08-08,32,P010,23,No,No
2023-08-09,32,P001,22,No,No
2023-08-09,32,P002,26,No,No
2023-08-09,32,P003,23,Yes,No
2023-08-09,32,P004,20,No,No
2023-08-09,32,P005,20,No,No
2023-08-09,32,P006,25,No,No
2023-08-09,32,P007,18,No,No
2023-08-09,32,P008,18,No,No
2023-08-09,32,P009,22,No,No
2023-08-09,32,P010,16,Yes,No
2023-08-10,32,P001,20,No,No
2023-08-10,32,P002,25,Yes,No
2023-08-10,32,P003,16,No,No
2023-08-10,32,P004,16,No,No
2023-08-10,32,P005,16,No,No
2023-08-10,32,P006,13,No,No
2023-08-10,32,P007,23,No,No
2023-08-10,32,P008,18,No,No
2023-08-10,32,P009,21,No,No
2023-08-10,32,P010,16,No,No
2023-08-11,32,P001,26,No,No
2023-08-11,32,P002,22,No,No
2023-08-11,32,P003,18,Yes,No
2023-08-11,32,P004,23,No,No
2023-08-11,32,P005,27,No,No
2023-08-11,32,P006,17,No,No
2023-08-11,32,P007,22,No,No
2023-08-11,32,P008,17,Yes,No
2023-08-11,32,P009,15,No,No
2023-08-11,32,P010,23,No,No
2023-08-12,32,P001,21,No,No
2023-08-12,32,P002,16,Yes,No
2023-08-12,32,P003,25,No,No
2023-08-12,32,P004,23,No,No
2023-08-12,32,P005,29,No,No
2023-08-12,32,P006,20,No,No
2023-08-12,32,P007,33,No,No
2023-08-12,32,P008,19,Yes,No
2023-08-12,32,P009,21,Yes,No
2023-08-12,32,P010,21,Yes,No
2023-08-13,32,P001,19,No,No
2023-08-13,32,P002,9,Yes,No
2023-08-13,32,P003,22,No,No
2023-08-13,32,P004,16,No,No
2023-08-13,32,P005,15,No,No
2023-08-13,32,P006,19,No,No
2023-08-13,32,P007,18,No,No
2023-08-13,32,P008,25,No,No
2023-08-13,32,P009,20,No,No
2023-08-13,32,P010,18,Yes,No
2023-08-14,33,P001,19,No,No
2023-08-14,33,P002,20,Yes,No
2023-08-14,33,P003,19,No,No
2023-08-14,33,P004,17,No,No
2023-08-14,33,P005,25,No,No
2023-08-14,33,P006,27,Yes,No
2023-08-14,33,P007,25,No,No
2023-08-14,33,P008,20,No,No
2023-08-14,33,P009,27,No,No
2023-08-14,33,P010,14,No,No
2023-08-15,33,P001,23,No,No
2023-08-15,33,P002,19,No,No
2023-08-15,33,P003,23,No,No
2023-08-15,33,P004,26,No,No
2023-08-15,33,P005,19,No,No
2023-08-15,33,P006,18,No,No
2023-08-15,33,P007,21,No,No
2023-08-15,33,P008,19,No,No
2023-08-15,33,P009,18,No,No
2023-08-15,33,P010,18,No,No
2023-08-16,33,P001,19,No,No
2023-08-16,33,P002,24,No,No
2023-08-16,33,P003,16,No,No
2023-08-16,33,P004,21,Yes,No
2023-08-16,33,P005,17,No,No
2023-08-16,33,P006,23,No,No
2023-08-16,33,P007,21,No,No
2023-08-16,33,P008,29,No,No
2023-08-16,33,P009,19,No,No
2023-08-16,33,P010,16,No,No
2023-08-17,33,P001,22,No,No
2023-08-17,33,P002,18,No,No
2023-08-17,33,P003,21,No,No
2023-08-17,33,P004,22,No,No
2023-08-17,33,P005,24,No,No
2023-08-17,33,P006,21,No,No
2023-08-17,33,P007,24,No,No
2023-08-17,33,P008,23,No,No
2023-08-17,33,P009,16,No,No
2023-08-17,33,P010,25,No,No
2023-08-18,33,P001,20,No,No
2023-08-18,33,P002,23,No,No
2023-08-18,33,P003,21,No,No
2023-08-18,33,P004,28,No,No
2023-08-18,33,P005,24,No,No
2023-08-18,33,P006,22,No,No
2023-08-18,33,P007,22,Yes,No
2023-08-18,33,P008,15,No,No
2023-08-18,33,P009,23,No,No
2023-08-18,33,P010,23,No,No
2023-08-19,33,P001,27,No,No
2023-08-19,33,P002,29,No,No
2023-08-19,33,P003,18,No,No
2023-08-19,33,P004,20,No,No
2023-08-19,33,P005,18,Yes,No
2023-08-19,33,P006,25,No,No
2023-08-19,33,P007,23,No,No
2023-08-19,33,P008,19,No,No
2023-08-19,33,P009,20,No,No
2023-08-19,33,P010,21,No,No
2023-08-20,33,P001,30,Yes,No
2023-08-20,33,P002,23,No,No
2023-08-20,33,P003,22,No,No
2023-08-20,33,P004,17,Yes,No
2023-08-20,33,P005,27,No,No
2023-08-20,33,P006,25,No,No
2023-08-20,33,P007,18,No,No
2023-08-20,33,P008,22,No,No
2023-08-20,33,P009,19,No,No
2023-08-20,33,P010,19,No,No
2023-08-21,34,P001,16,No,No
2023-08-21,34,P002,17,No,No
2023-08-21,34,P003,17,Yes,No
2023-08-21,34,P004,24,No,No
2023-08-21,34,P005,16,No,No
2023-08-21,34,P006,20,No,No
2023-08-21,34,P007,13,No,No
2023-08-21,34,P008,24,No,No
2023-08-21,34,P009,20,No,No
2023-08-21,34,P010,23,No,No
2023-08-22,34,P001,15,No,No
2023-08-22,34,P002,14,No,No
2023-08-22,34,P003,20,No,No
2023-08-22,34,P004,22,No,No
2023-08-22,34,P005,23,No,No
2023-08-22,34,P006,21,No,No
2023-08-22,34,P007,21,No,No
2023-08-22,34,P008,17,No,No
2023-08-22,34,P009,26,Yes,No
2023-08-22,34,P010,15,No,No
2023-08-23,34,P001,22,No,No
2023-08-23,34,P002,11,Yes,No
2023-08-23,34,P003,12,No,No
2023-08-23,34,P004,16,No,No
2023-08-23,34,P005,21,Yes,No
2023-08-23,34,P006,19,No,No
2023-08-23,34,P007,24,Yes,No
2023-08-23,34,P008,14,No,No
2023-08-23,34,P009,18,No,No
2023-08-23,34,P010,12,No,No
2023-08-24,34,P001,23,No,No
2023-08-24,34,P002,24,No,No
2023-08-24,34,P003,17,No,No
2023-08-24,34,P004,21,No,No
2023-08-24,34,P005,21,No,No
2023-08-24,34,P006,17,No,No
2023-08-24,34,P007,22,No,No
2023-08-24,34,P008,17,Yes,No
2023-08-24,34,P009,28,No,No
2023-08-24,34,P010,23,No,No
2023-08-25,34,P001,22,No,No
2023-08-25,34,P002,27,No,No
2023-08-25,34,P003,18,Yes,No
2023-08-25,34,P004,10,No,No
2023-08-25,34,P005,22,No,No
2023-08-25,34,P006,20,No,No
2023-08-25,34,P007,22,No,No
2023-08-25,34,P008,17,No,No
2023-08-25,34,P009,12,No,No
2023-08-25,34,P010,21,No,No
2023-08-26,34,P001,24,No,No
2023-08-26,34,P002,18,No,No
2023-08-26,34,P003,26,Yes,No
2023-08-26,34,P004,24,Yes,No
2023-08-26,34,P005,13,No,No
2023-08-26,34,P006,16,No,No
2023-08-26,34,P007,27,No,No
2023-08-26,34,P008,20,No,No
2023-08-26,34,P009,18,No,No
2023-08-26,34,P010,22,No,No
2023-08-27,34,P001,28,No,No
2023-08-27,34,P002,22,No,No
2023-08-27,34,P003,19,No,No
2023-08-27,34,P004,16,No,No
2023-08-27,34,P005,20,No,No
2023-08-27,34,P006,22,Yes,No
2023-08-27,34,P007,19,No,No
2023-08-27,34,P008,34,No,No
2023-08-27,34,P009,21,No,No
2023-08-27,34,P010,14,Yes,No
2023-08-28,35,P001,22,No,No
2023-08-28,35,P002,19,No,No
2023-08-28,35,P003,22,No,No
2023-08-28,35,P004,25,No,No
2023-08-28,35,P005,19,No,No
2023-08-28,35,P006,22,No,No
2023-08-28,35,P007,20,Yes,No
2023-08-28,35,P008,12,No,No
2023-08-28,35,P009,20,No,No
2023-08-28,35,P010,25,No,No
2023-08-29,35,P001,19,Yes,No
2023-08-29,35,P002,19,Yes,No
2023-08-29,35,P003,21,No,No
2023-08-29,35,P004,21,No,No
2023-08-29,35,P005,20,Yes,No
2023-08-29,35,P006,13,No,No
2023-08-29,35,P007,14,No,No
2023-08-29,35,P008,16,No,No
2023-08-29,35,P009,24,No,No
2023-08-29,35,P010,17,No,No
2023-08-30,35,P001,13,No,No
2023-08-30,35,P002,19,No,No
2023-08-30,35,P003,20,No,No
2023-08-30,35,P004,19,No,No
2023-08-30,35,P005,18,No,No
2023-08-30,35,P006,16,Yes,No
2023-08-30,35,P007,29,Yes,No
2023-08-30,35,P008,16,No,No
2023-08-30,35,P009,20,No,No
2023-08-30,35,P010,23,No,No
2023-08-31,35,P001,26,No,No
2023-08-31,35,P002,29,Yes,No
2023-08-31,35,P003,17,Yes,No
2023-08-31,35,P004,22,No,No
2023-08-31,35,P005,21,No,No
2023-08-31,35,P006,14,Yes,No
2023-08-31,35,P007,14,No,No
2023-08-31,35,P008,27,No,No
2023-08-31,35,P009,26,No,No
2023-08-31,35,P010,16,No,No
2023-09-01,35,P001,18,No,No
2023-09-01,35,P002,24,No,No
2023-09-01,35,P003,23,No,No
2023-09-01,35,P004,20,No,No
2023-09-01,35,P005,15,No,No
2023-09-01,35,P006,16,No,No
2023-09-01,35,P007,27,Yes,No
2023-09-01,35,P008,22,No,No
2023-09-01,35,P009,19,Yes,No
2023-09-01,35,P010,29,No,No
2023-09-02,35,P001,21,No,No
2023-09-02,35,P002,14,Yes,No
2023-09-02,35,P003,33,Yes,No
2023-09-02,35,P004,16,No,No
2023-09-02,35,P005,17,No,No
2023-09-02,35,P006,19,No,No
2023-09-02,35,P007,28,No,No
2023-09-02,35,P008,34,No,No
2023-09-02,35,P009,19,No,No
2023-09-02,35,P010,22,No,No
2023-09-03,35,P001,22,No,No
2023-09-03,35,P002,14,No,No
2023-09-03,35,P003,11,No,No
2023-09-03,35,P004,14,No,No
2023-09-03,35,P005,21,No,No
2023-09-03,35,P006,20,No,No
2023-09-03,35,P007,18,No,No
2023-09-03,35,P008,24,No,No
2023-09-03,35,P009,23,No,No
2023-09-03,35,P010,19,No,No
2023-09-04,36,P001,22,Yes,No
2023-09-04,36,P002,21,No,No
2023-09-04,36,P003,17,No,No
2023-09-04,36,P004,15,Yes,No
2023-09-04,36,P005,15,No,No
2023-09-04,36,P006,20,No,No
2023-09-04,36,P007,21,No,No
2023-09-04,36,P008,19,No,No
2023-09-04,36,P009,24,No,No
2023-09-04,36,P010,20,No,No
2023-09-05,36,P001,26,Yes,No
2023-09-05,36,P002,20,No,No
2023-09-05,36,P003,20,No,No
2023-09-05,36,P004,26,No,No
2023-09-05,36,P005,20,No,No
2023-09-05,36,P006,20,No,No
2023-09-05,36,P007,15,Yes,No
2023-09-05,36,P008,21,No,No
2023-09-05,36,P009,17,No,No
2023-09-05,36,P010,25,No,No
2023-09-06,36,P001,21,No,No
2023-09-06,36,P002,18,No,No
2023-09-06,36,P003,19,No,No
2023-09-06,36,P004,20,Yes,No
2023-09-06,36,P005,16,No,No
2023-09-06,36,P006,26,Yes,No
2023-09-06,36,P007,13,No,No
2023-09-06,36,P008,16,Yes,No
2023-09-06,36,P009,22,No,No
2023-09-06,36,P010,20,No,No
2023-09-07,36,P001,15,No,No
2023-09-07,36,P002,29,No,No
2023-09-07,36,P003,16,No,No
2023-09-07,36,P004,29,No,No
2023-09-07,36,P005,19,No,No
2023-09-07,36,P006,20,No,No
2023-09-07,36,P007,22,No,No
2023-09-07,36,P008,22,No,No
2023-09-07,36,P009,27,Yes,No
2023-09-07,36,P010,15,No,No
2023-09-08,36,P001,23,Yes,No
2023-09-08,36,P002,28,No,No
2023-09-08,36,P003,19,No,No
2023-09-08,36,P004,19,No,No
2023-09-08,36,P005,23,No,No
2023-09-08,36,P006,25,No,No
2023-09-08,36,P007,18,No,No
2023-09-08,36,P008,19,No,No
2023-09-08,36,P009,15,Yes,No
2023-09-08,36,P010,21,No,No
2023-09-09,36,P001,33,No,No
2023-09-09,36,P002,27,No,No
2023-09-09,36,P003,21,Yes,No
2023-09-09,36,P004,22,No,No
2023-09-09,36,P005,19,No,No
2023-09-09,36,P006,17,No,No
2023-09-09,36,P007,27,No,No
2023-09-09,36,P008,15,No,No
2023-09-09,36,P009,23,No,No
2023-09-09,36,P010,26,No,No
2023-09-10,36,P001,14,No,No
2023-09-10,36,P002,17,No,No
2023-09-10,36,P003,22,No,No
2023-09-10,36,P004,23,No,No
2023-09-10,36,P005,25,No,No
2023-09-10,36,P006,15,No,No
2023-09-10,36,P007,11,No,No
2023-09-10,36,P008,23,No,No
2023-09-10,36,P009,29,No,No
2023-09-10,36,P010,22,No,No
2023-09-11,37,P001,20,No,No
2023-09-11,37,P002,19,No,No
2023-09-11,37,P003,19,No,No
2023-09-11,37,P004,24,No,No
2023-09-11,37,P005,18,No,No
2023-09-11,37,P006,18,No,No
2023-09-11,37,P007,15,No,No
2023-09-11,37,P008,23,No,No
2023-09-11,37,P009,16,No,No
2023-09-11,37,P010,26,No,No
2023-09-12,37,P001,13,Yes,No
2023-09-12,37,P002,20,No,No
2023-09-12,37,P003,18,No,No
2023-09-12,37,P004,22,No,No
2023-09-12,37,P005,23,No,No
2023-09-12,37,P006,18,Yes,No
2023-09-12,37,P007,17,No,No
2023-09-12,37,P008,20,Yes,No
2023-09-12,37,P009,25,No,No
2023-09-12,37,P010,19,No,No
2023-09-13,37,P001,23,No,No
2023-09-13,37,P002,24,No,No
2023-09-13,37,P003,18,No,No
2023-09-13,37,P004,18,No,No
2023-09-13,37,P005,21,No,No
2023-09-13,37,P006,17,No,No
2023-09-13,37,P007,21,No,No
2023-09-13,37,P008,22,No,No
2023-09-13,37,P009,18,Yes,No
2023-09-13,37,P010,24,No,No
2023-09-14,37,P001,23,No,No
2023-09-14,37,P002,15,No,No
2023-09-14,37,P003,23,No,No
2023-09-14,37,P004,16,No,No
2023-09-14,37,P005,23,No,No
2023-09-14,37,P006,22,No,No
2023-09-14,37,P007,27,No,No
2023-09-14,37,P008,12,No,No
2023-09-14,37,P009,17,No,No
2023-09-14,37,P010,21,No,No
2023-09-15,37,P001,19,No,No
2023-09-15,37,P002,18,No,No
2023-09-15,37,P003,23,Yes,No
2023-09-15,37,P004,14,Yes,No
2023-09-15,37,P005,12,No,No
2023-09-15,37,P006,18,No,No
2023-09-15,37,P007,13,Yes,No
2023-09-15,37,P008,17,No,No
2023-09-15,37,P009,22,No,No
2023-09-15,37,P010,22,No,No
2023-09-16,37,P001,21,No,No
2023-09-16,37,P002,15,No,No
2023-09-16,37,P003,18,No,No
2023-09-16,37,P004,23,No,No
2023-09-16,37,P005,18,No,No
2023-09-16,37,P006,20,No,No
2023-09-16,37,P007,16,No,No
2023-09-16,37,P008,18,No,No
2023-09-16,37,P009,30,No,No
2023-09-16,37,P010,20,No,No
2023-09-17,37,P001,21,No,No
2023-09-17,37,P002,25,No,No
2023-09-17,37,P003,19,No,No
2023-09-17,37,P004,22,No,No
2023-09-17,37,P005,22,No,No
2023-09-17,37,P006,16,Yes,No
2023-09-17,37,P007,27,No,No
2023-09-17,37,P008,22,Yes,No
2023-09-17,37,P009,19,No,No
2023-09-17,37,P010,18,No,No
2023-09-18,38,P001,17,Yes,No
2023-09-18,38,P002,21,No,No
2023-09-18,38,P003,15,No,No
2023-09-18,38,P004,18,No,No
2023-09-18,38,P005,18,No,No
2023-09-18,38,P006,18,Yes,No
2023-09-18,38,P007,17,No,No
2023-09-18,38,P008,21,Yes,No
2023-09-18,38,P009,15,No,No
2023-09-18,38,P010,17,Yes,No
2023-09-19,38,P001,16,No,No
2023-09-19,38,P002,14,Yes,No
2023-09-19,38,P003,17,No,No
2023-09-19,38,P004,23,No,No
2023-09-19,38,P005,20,Yes,No
2023-09-19,38,P006,24,No,No
2023-09-19,38,P007,21,No,No
2023-09-19,38,P008,21,No,No
2023-09-19,38,P009,20,No,No
2023-09-19,38,P010,15,No,No
2023-09-20,38,P001,13,No,No
2023-09-20,38,P002,23,Yes,No
2023-09-20,38,P003,24,No,No
2023-09-20,38,P004,17,No,No
2023-09-20,38,P005,17,No,No
2023-09-20,38,P006,18,Yes,No
2023-09-20,38,P007,24,Yes,No
2023-09-20,38,P008,11,No,No
2023-09-20,38,P009,25,Yes,No
2023-09-20,38,P010,27,Yes,No
2023-09-21,38,P001,18,No,No
2023-09-21,38,P002,21,Yes,No
2023-09-21,38,P003,20,Yes,No
2023-09-21,38,P004,16,Yes,No
2023-09-21,38,P005,15,No,No
2023-09-21,38,P006,21,No,No
2023-09-21,38,P007,21,No,No
2023-09-21,38,P008,25,No,No
2023-09-21,38,P009,21,No,No
2023-09-21,38,P010,20,No,No
2023-09-22,38,P001,19,No,No
2023-09-22,38,P002,10,No,No
2023-09-22,38,P003,24,No,No
2023-09-22,38,P004,21,No,No
2023-09-22,38,P005,30,No,No
2023-09-22,38,P006,22,Yes,No
2023-09-22,38,P007,23,Yes,No
2023-09-22,38,P008,24,Yes,No
2023-09-22,38,P009,21,No,No
2023-09-22,38,P010,14,No,No
2023-09-23,38,P001,25,No,No
2023-09-23,38,P002,20,Yes,No
2023-09-23,38,P003,19,No,No
2023-09-23,38,P004,23,No,No
2023-09-23,38,P005,16,No,No
2023-09-23,38,P006,16,No,No
2023-09-23,38,P007,18,No,No
2023-09-23,38,P008,14,Yes,No
2023-09-23,38,P009,16,No,No
2023-09-23,38,P010,14,No,No
2023-09-24,38,P001,16,No,No
2023-09-24,38,P002,23,No,No
2023-09-24,38,P003,17,No,No
2023-09-24,38,P004,23,No,No
2023-09-24,38,P005,21,No,No
2023-09-24,38,P006,21,No,No
2023-09-24,38,P007,22,No,No
2023-09-24,38,P008,13,No,No
2023-09-24,38,P009,22,No,No
2023-09-24,38,P010,23,No,No
2023-09-25,39,P001,17,No,No
2023-09-25,39,P002,23,No,No
2023-09-25,39,P003,20,Yes,No
2023-09-25,39,P004,18,No,No
2023-09-25,39,P005,22,No,No
2023-09-25,39,P006,22,No,No
2023-09-25,39,P007,16,No,No
2023-09-25,39,P008,21,No,No
2023-09-25,39,P009,21,No,No
2023-09-25,39,P010,20,Yes,No
2023-09-26,39,P001,20,Yes,No
2023-09-26,39,P002,17,No,No
2023-09-26,39,P003,27,Yes,No
2023-09-26,39,P004,13,No,No
2023-09-26,39,P005,21,No,No
